Country Name,Country Code,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,
Lithuania,LTU,12297.9153480396,14961.5681759187,11837.3910271086,11984.8685698823,14357.7352289471,14341.1816279932,15693.7867282599,16545.1226673996,14289.1205692355,14912.6865427932,16680.6780952339,
Luxembourg,LUX,106018.492790674,114293.84332087,103198.669312625,104965.306078267,115761.507705096,106749.013622989,113625.13289956,119225.380022773,101446.786303182,100738.684223143,104103.036746518,
Latvia,LVA,14044.0158891923,16348.53120679,12219.3737898048,11326.2194746243,13702.6894696051,13822.8055940347,15032.2820131489,15716.3690672011,13639.6941197963,14070.4226525952,15594.2860155406,
"Macao SAR, China",MAC,36402.5605083473,40667.8842333195,40881.3806423831,52374.7944457228,66813.3497409986,76496.3661850194,89524.8443607146,94004.3898288491,75484.2865809425,74017.1847105799,80892.8213291687,
St. Martin (French part),MAF,,,,,,,,,,,,
Morocco,MAR,2494.35355249125,2884.94776014542,2861.55400466683,2834.20471989688,3039.91601555658,2904.74672773209,3111.76288654102,3160.25085089016,2864.09291462974,2892.77556054736,3007.24287724321,
Monaco,MCO,170156.694367875,192989.189526501,152111.598026927,144246.368774966,162009.877819276,,,,,,,
Moldova,MDA,1230.43468472032,1695.97281114375,1525.52611882763,1631.53583179532,1970.57137253336,2046.53678665109,2243.979662444,2244.76376248334,1832.4990518988,1913.24036746174,2289.87771873439,
Madagascar,MDG,377.848292823497,470.733254004499,415.689322591492,412.730934137725,454.963463976433,443.906100111531,461.723072174234,452.463192574895,402.088311769817,401.742265413689,449.722381894452,
Maldives,MDV,5559.50683172405,6583.45124965947,6615.76377781727,7100.40589910181,7395.68779981626,7473.19562949108,8291.48529494197,9056.65343979878,9575.77070044853,9871.90691107088,10535.7947047119,
Middle East & North Africa,MEA,5833.36203329509,7117.49229872135,6229.0307883995,7126.77193263835,8276.27294094962,8832.06922635474,8602.50055385167,8471.51787670284,7323.03108336219,7195.35231669596,7349.94786335372,
Mexico,MEX,9412.82793948646,9765.71680588736,7792.24782834386,9016.45781179769,9912.58204257781,9940.46882245558,10400.5631082042,10580.9724723667,9290.76062857618,8443.69192417663,8902.83082294794,
Marshall Islands,MHL,2891.92895640332,2925.9776322341,2917.00114678899,3146.76394849785,3297.55814396102,3516.89991075328,3614.13066126191,3461.7811637491,3390.91029173114,3665.20747748087,3753.25629303367,
Middle income,MIC,2798.94509008716,3319.42356070819,3205.37601237076,3876.34429544124,4525.48498222521,4774.64037560799,5002.50321223638,5133.5859177799,4792.11849230798,4766.3701374552,5169.12926646914,
"Macedonia, FYR",MKD,4036.14023722037,4793.29295892064,4543.89024355919,4542.90410449183,5064.04110600499,4698.6894759835,5211.49920049925,5469.21789842179,4834.13672297387,5163.25025319412,5442.60994435418,
Mali,MLI,595.636831880323,689.678422757148,697.015312357325,708.370763247419,835.088909759748,777.347686759476,803.893575679405,848.227948548031,749.950157148436,779.944843827232,824.516225735344,
Malta,MLT,19375.569601363,21928.7006740562,20675.5825862064,21087.7946931036,22840.2021292505,21926.0603957387,23816.6669706827,25851.6593323431,23759.0283363881,24770.8065738237,26945.9838821147,
Myanmar,MMR,410.450000139333,643.951370288554,741.077711590194,987.73658320217,1186.42393738945,1175.56178795298,1171.46447748189,1260.42241087532,1138.99227090869,1195.51537205875,1298.88198869632,
Middle East & North Africa (excluding high income),MNA,3156.32827528912,3818.38402388057,3629.56969891424,4122.74486759566,4588.71035222723,4963.47908773346,4577.0323114584,4424.00572275748,3905.95829078681,3865.68105525676,3768.7318362971,
Montenegro,MNE,5976.39192211767,7367.75190910882,6727.10776676969,6682.28115774575,7318.74244854117,6586.7192089878,7186.43192406181,7378.34102152704,6514.27269528653,7028.94013201519,7669.57190649492,
Mongolia,MNG,1634.0814313969,2139.62563086411,1717.89876129974,2650.35364830438,3769.59526915879,4368.08224755108,4385.37935468846,4181.5833128422,3946.96207454865,3694.08255234637,3735.16430235429,
Northern Mariana Islands,MNP,15761.2622452237,16350.0548484268,14279.5559866365,14681.0230780538,13628.0816569367,13980.4162478127,14508.8459545488,15513.6961151502,17020.5779334501,22572.3788234011,,
Mozambique,MOZ,422.146157334164,503.127710872855,463.852617981066,419.225814942685,526.531351664068,566.051387255338,605.985608081366,623.286753930288,528.312559745128,382.069457028432,415.717716654351,
Mauritania,MRT,1013.31014891589,1167.53573343846,1046.83793458917,1203.38366252431,1393.26173363381,1364.2839258409,1450.57794904371,1326.66865421644,1158.25637052423,1101.90152921758,1136.76397506006,
Mauritius,MUS,6574.65433811493,8030.06300537304,7318.12640972422,8000.37643182154,9197.02697152061,9291.22761861899,9637.00265000958,10153.9382184867,9260.44730250635,9681.61856689674,10547.2168347253,
Malawi,MWI,320.222727439819,372.842677955877,420.737965737717,458.868174427665,512.125405055438,374.501880192755,332.922303904319,354.725396088931,362.657544352305,300.307665115766,338.483642385459,
Malaysia,MYS,7269.17114042014,8513.6295414071,7326.74443486459,9071.35698672103,10405.120619133,10779.5075072926,10882.2891042102,11183.729432082,9648.55345515912,9508.237749643,9944.90430018576,
North America,NAC,47723.7274691787,48232.3100078821,46394.3848463695,48291.0744258176,50027.5781888767,51561.4595541098,52751.7989855037,54295.3424183322,55153.2152676874,56058.6435185504,58070.0661365043,
Namibia,NAM,4202.51096811639,4029.06506054848,4153.49788528146,5191.58308141444,5600.97139163233,5749.4047524812,5490.04131391061,5392.71242089285,4852.09226730267,4560.70206009082,5227.18000967398,
New Caledonia,NCL,,,,,,,,,,,,
Niger,NER,292.559619972825,354.81859978623,341.289461776604,348.151510969273,375.58198660135,391.515487867272,416.139942380107,429.790998752324,364.443722751495,367.955985946299,378.060307656456,
Nigeria,NGA,1136.82964486179,1383.89335369553,1097.66142189639,2327.32066957391,2527.94200278768,2755.29778740678,2996.96430245373,3221.67811575139,2655.15797711367,2175.67344162233,1968.55768113599,
Nicaragua,NIC,1344.30187125334,1518.8053855473,1464.4977535687,1526.49793806178,1682.95792434336,1792.0380448462,1847.19804868568,1975.46470748978,2073.49793802454,2143.92589272044,2221.80644458727,
Netherlands,NLD,51241.3156170166,56928.8204756806,51900.3400948453,50338.2548273725,53540.6053553521,49474.705606422,51574.489418462,52157.4068701887,44746.3340485236,45637.8867460287,48223.1554941825,
Norway,NOR,85170.8621662157,97007.9418918692,80067.1766382996,87770.2668443401,100711.224780553,101668.170658652,103059.24822759,97199.9190963458,74498.13763927,70890.0355687386,75504.5662551423,
Nepal,NPL,393.884351771306,473.844440907314,480.72009086822,592.183521642014,692.116684217348,681.792586817722,688.617278796698,706.238697681072,747.160462355857,729.122251498504,835.079846579319,
Nauru,NRU,2042.86563814219,3954.31510252231,4453.58993717452,4912.59955837279,7233.94660893776,10099.4220024211,10036.1832050216,9872.63831364996,8052.88838546659,7821.29891769903,8343.8279994234,
New Zealand,NZL,32510.0826999392,31287.7786475125,28201.2322839936,33692.0108346543,38426.5508077771,39970.2562445037,42949.3268417022,44560.6403694048,38649.3784975761,40331.9591048227,42940.5782879727,
OECD members,OED,35299.6571469483,37081.9320280286,34442.0151374225,35847.5270927348,38328.3610787014,38022.6103592369,38236.2976701812,38776.3479003584,36394.7858618146,36862.7577299063,38148.7696691586,
Oman,OMN,15805.1322617934,22075.0353566455,16784.3461606049,19281.0008081038,20986.0849563219,22134.8013712314,21268.8362582213,20469.1386524373,16406.7116182533,15102.3823053534,15668.3666272179,
Other small states,OSS,10923.4146669801,13039.2898220985,10881.2462505413,12332.7896890567,14888.6337651331,15213.0768869041,15454.8783280927,15543.247220545,12676.9267311678,12142.2457736297,13134.4241023891,
Pakistan,PAK,950.432793144075,1039.31208844269,1006.60399914224,1040.14226787636,1226.21531390333,1261.20896743422,1272.44106100063,1316.98096583434,1428.63762767431,1442.28584033183,1547.85341366929,
Panama,PAN,6165.94505714998,7154.14428024258,7575.78064388156,8080.83822506562,9354.97941896261,10715.7166112987,11879.7565274842,12787.3062044792,13684.1308015698,14332.9724780057,15087.6816327188,
Peru,PER,3611.21047037166,4208.87801106772,4166.09338685329,5022.49319096369,5771.56587815221,6387.78528050603,6583.11624846311,6492.05320821897,6053.11241492924,6031.36609086896,6571.92864469964,
Philippines,PHL,1672.68541144595,1919.46620791099,1825.34153963381,2129.49924654605,2352.51815590684,2581.81854799715,2760.28914608201,2842.93835295284,2878.33837046989,2950.91390303711,2988.95270336383,
Palau,PLW,9600.30324120103,9731.32786236899,8980.42965293481,8932.28138739619,9379.48929559687,10338.0624337605,10768.1309751434,11641.2392149426,13767.5169109357,14077.0962191322,13417.2902572599,
Papua New Guinea,PNG,1440.13030403683,1719.51632741897,1672.49090786895,2004.81811175089,2474.06184613921,2865.873252112,2800.1690288491,2973.27054935779,2605.94596916662,2461.94563625645,2555.85316162118,
Poland,POL,11255.4366982999,14001.4468819804,11527.5932279825,12599.5335818707,13893.509259001,13145.5392627865,13781.0626053813,14342.4020166467,12566.4834429716,12415.0432922899,13811.6642436808,
Pre-demographic dividend,PRE,931.2314604972,1157.3608834525,1019.54072940285,1368.3817323833,1540.49287914998,1644.55241252984,1748.45663133452,1810.49770169722,1528.43041880008,1372.800996555,1434.17969509772,
Puerto Rico,PRI,23664.8823485096,24898.3388400438,25768.7360476525,26435.7401871545,27278.8748949366,27944.7338937424,28513.1657351067,28981.4573305866,29697.1619931838,30833.3724739617,,
"Korea, Dem. People’s Rep.",PRK,,,,,,,,,,,,
Portugal,PRT,22780.0584505513,24815.6088356622,23063.9716141302,22538.6540773482,23196.1837500759,20577.4026375899,21618.7353389663,22077.5361325219,19252.6349536042,19871.7189725955,21136.2972102005,
Paraguay,PRY,2312.19292577549,3059.99218354667,2599.59625853891,3225.59175373637,3988.0118937838,3855.53773490999,4479.90585798851,4712.8227356279,4109.36772421106,4077.74207115126,4365.52616174354,
West Bank and Gaza,PSE,1575.56340027289,1855.45702045882,1963.20151865719,2338.71987682303,2664.95138463952,2787.16973802917,2992.20099455427,2960.77800405245,2865.80510851865,2949.68808537545,3094.72574681783,
Pacific island small states,PSS,2858.25846863399,3040.96348038905,2643.08239851685,2896.75004435587,3401.06338710006,3586.75428087922,3670.61853342044,3776.84455997723,3640.27133730497,3778.82932398618,4004.38390855487,
Post-demographic dividend,PST,38636.6429638116,40575.0335698726,38007.3049483572,39447.1655360705,42231.74645692,41989.3641378461,42166.0080795329,42821.1080261698,40337.9155287767,41039.3985553766,42521.3204307379,
French Polynesia,PYF,,,,,,,,,,,,
Qatar,QAT,67005.612581433,82967.3722849053,61478.2381274291,70306.2278449301,85948.0704556712,88564.8229796416,88304.8795754258,86852.710189198,66346.5226685873,59324.3387732773,63505.805250213,
Romania,ROU,8424.73753469503,10400.5436640004,8474.87200269497,8231.31277057833,9150.86862016023,8558.3976056224,9585.26659264653,10020.2773322992,8978.38925434643,9532.16717438481,10813.7166001986,
Russian Federation,RUS,9101.25308480437,11635.26037297,8562.80959842398,10674.987707365,14351.2120537753,15434.5747807126,16007.0899934444,14125.9087274272,9329.29071323649,8748.36885284202,10743.0965915463,
Rwanda,RWA,404.850788108417,500.618998612573,539.108494761381,563.401345326449,624.122884907169,679.860750417364,688.822349347357,706.596709795842,711.773977346877,711.195791311547,748.393259996558,
South Asia,SAS,953.79068709387,956.628510702781,1036.03173542911,1252.22934662178,1373.80908986191,1370.56551815249,1386.94734278021,1499.54852287463,1545.27731257625,1643.53183239434,1840.61637231463,
Saudi Arabia,SAU,16472.1660466749,20037.8323388242,16094.2930975756,19259.5872568465,23770.7473862072,25303.094621303,24934.3861423166,24575.4030378327,20732.8617218565,19982.0856314059,20760.9060117662,
Sudan,SDN,1115.69520035548,1291.52882621959,1226.88438122391,1476.47808657841,1666.85775736793,1892.89435161374,1955.66079918474,2176.89802874983,2513.88466117983,2415.03816212562,2898.5493455104,
Senegal,SEN,950.397852182399,1101.20211677825,1021.03786401425,1002.52994032218,1081.93925407848,1038.07764613247,1051.75074536384,1052.12748192149,910.774777246034,952.771536690708,1033.06990554174,
Singapore,SGP,39223.5818748702,39721.0481819946,38577.5582156126,46569.6795060716,53237.5649111969,54715.6948277418,56389.1817840251,56957.0785737742,54940.8581377449,55243.1328757177,57714.2966313778,
Solomon Islands,SLB,1046.93112541029,1205.79106732679,1158.28267208798,1290.5723677154,1728.50515138941,1928.95676078642,2004.89997880618,2036.94204719024,1965.42203216771,2056.48993503982,2132.1150583547,
Sierra Leone,SLE,358.827471621999,406.375917791099,388.87460213882,399.154367609619,445.052005000631,561.898423858076,710.81869984365,708.439475707436,582.936203085803,480.793021078601,499.426295360288,
El Salvador,SLV,2796.38708139673,2943.69887833676,2867.98508002573,2992.54527363055,3275.50862648081,3437.59963840041,3515.94720144392,3595.7907332513,3669.87899205352,3768.83770478833,3889.30876895407,
San Marino,SMR,83009.1645861791,90682.581010806,76918.1535768746,68758.368617233,65213.6189898105,56403.9948328626,57746.1660696878,56513.5160808722,47610.9850756554,47908.5614131786,49664.0255661766,
Somalia,SOM,,,,,,,493.969094888298,486.078799157353,476.795737597013,471.61998778636,499.816801687482,
Serbia,SRB,5458.12171842169,6701.77391278013,5821.30539705684,5411.87740391911,6423.29178334583,5659.38020403691,6353.82638279332,6200.17322102474,5237.25533423136,5426.19827887247,5900.0381075126,
Sub-Saharan Africa (excluding high income),SSA,1150.49338310138,1281.65156176178,1197.27085797764,1553.55691314383,1704.60256267824,1739.32439935006,1786.01891816424,1820.87826852319,1599.47779012089,1462.60796492354,1552.50651222959,
South Sudan,SSD,,,,,1653.13158786015,1041.4596935123,1336.64525605041,1309.48738115369,917.921473873704,237.444118481,,
Sub-Saharan Africa,SSF,1151.65410408161,1282.68264015139,1198.14095151304,1554.50147329272,1705.61876332346,1740.30124946762,1787.24448456885,1822.08040100626,1600.6968840215,1463.85391704194,1553.76653234756,
Small states,SST,9982.36932382543,11787.0471749767,9860.50356794197,11095.1153071351,13173.5444663687,13492.4146927762,13704.9825329656,13812.8515037743,11605.696008222,11129.1065251287,11933.395558639,
Sao Tome and Principe,STP,886.669589831603,1126.46210206395,1099.5710457235,1129.75496146547,1304.32618929166,1380.94995917229,1619.53267761188,1824.37891103101,1613.48020706019,1771.987941075,1912.97072158884,
Suriname,SUR,5761.39535978247,6858.16315817664,7443.85017847135,8303.31332009764,8318.97691973879,9272.41345281961,9484.56809775791,9564.40638296649,8724.72389713678,5871.4420029876,5900.55648589599,
Slovak Republic,SVK,16057.7331439028,18650.3591154107,16512.9819723317,16600.6135880385,18187.1574419478,17274.6423040509,18191.612786163,18629.7796630086,16132.8603100425,16529.5409667954,17604.950976993,
Slovenia,SVN,23841.3179190744,27501.8102703687,24633.7978523083,23437.4720211387,24985.2482718393,22532.4356384588,23357.939198652,24202.4308360444,20873.1611094925,21650.2127554094,23597.2917255702,
Sweden,SWE,53324.3793724756,55746.8423811175,46207.0592032962,52076.2559134864,59593.2871119719,57134.0770682404,60283.24522267,59180.1989776727,50812.1908597713,51844.7612618627,53442.0082808022,
Eswatini,SWZ,3047.48803739736,2842.43853009194,3032.51704908186,3690.23922847955,3934.27337283568,3864.76043619193,3587.00031610963,3379.89649909261,3047.94675558222,2770.19947507562,3224.39302438399,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,
Seychelles,SYC,12154.8299372808,11122.8620677142,9706.95605963959,10804.6844747547,12189.0951601357,11998.4472138583,14764.9392855985,14700.2189768091,14725.1017400575,15060.9909938975,15504.4644626854,
Syrian Arab Republic,SYR,2058.03520939435,,,,,,,,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,
Chad,TCD,801.683884044603,929.770239130465,804.455903856423,896.569734113861,989.236363298336,973.470257398779,986.010317729048,1025.99851471508,784.172307238762,651.237243761606,669.886425875931,
East Asia & Pacific (IDA & IBRD countries),TEA,2485.91017698179,3124.28411544038,3364.52802626226,4051.86580261181,4917.92683842814,5446.80815045883,5968.18653143961,6370.64665854073,6579.58454314775,6648.95371522416,7202.90335523476,
Europe & Central Asia (IDA & IBRD countries),TEC,7235.95778552781,8933.28602463923,7052.00081815494,8231.73919092019,9963.92747716881,10344.9636834959,10919.5403974908,10264.9707423742,7951.31391711776,7611.31528164278,8477.82953777581,
Togo,TGO,420.760474338357,513.391913990461,499.646871325977,487.923891266382,562.339359224539,563.689544162652,579.43480503892,620.131848851123,551.150673157549,576.95947851643,617.176609668093,
Thailand,THA,3972.20647536504,4378.68740595675,4212.05490158881,5075.30217639529,5491.15998143099,5859.88764411764,6168.39488117145,5953.79392783362,5846.39460806913,5979.29354625548,6593.8198059239,
Tajikistan,TJK,520.035955991825,706.091412766773,666.345856945147,738.347522660006,834.541295306236,954.720525255865,1040.21441228998,1104.45901890381,918.677154325296,795.843864367519,800.966964138605,
Turkmenistan,TKM,2600.37142757781,3904.46767465853,4036.45922281818,4439.20300021757,5649.97848562924,6675.26295437575,7304.42052462986,7962.36582439665,6432.66876792426,6389.33414279619,7355.83134492492,
Latin America & the Caribbean (IDA & IBRD countries),TLA,6740.98910714748,7771.91358348115,7186.57779936666,8869.27787655761,9995.34016287761,9969.75677744818,10095.6258612416,10173.7156254964,8583.71747756657,8260.90664919773,9083.07305506817,
Timor-Leste,TLS,2705.25728145204,4073.1775753912,2929.93478810974,3603.75728420951,5021.49832120317,5767.01128530739,4770.32721360116,3335.53028614555,2501.59835400972,1987.1248565044,2279.25320357878,
Middle East & North Africa (IDA & IBRD countries),TMN,3174.08522580038,3840.68129190509,3648.61176239266,4143.28874018414,4611.07597722735,4989.11217347076,4595.67989973415,4441.36288497064,3918.24563133813,3876.51261722973,3776.50677095942,
Tonga,TON,2932.31588336138,3392.88799193658,3070.98724744872,3548.0683985325,4044.97972146496,4500.75036182848,4278.88456700982,4196.47059286118,4093.84958521364,3748.64179374888,3944.24600134158,
South Asia (IDA & IBRD),TSA,953.79068709387,956.628510702781,1036.03173542911,1252.22934662178,1373.80908986191,1370.56551815249,1386.94734278021,1499.54852287463,1545.27731257625,1643.53183239434,1840.61637231463,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1151.65410408161,1282.68264015139,1198.14095151304,1554.50147329272,1705.61876332346,1740.30124946762,1787.24448456885,1822.08040100626,1600.6968840215,1463.85391704194,1553.76653234756,
Trinidad and Tobago,TTO,16530.1804420146,21188.118565877,14508.8796049945,16683.9457843568,19053.9706719731,19098.9453461221,19713.3792880131,20081.2085807046,17941.8005923033,16352.1097313399,16145.1845729645,
Tunisia,TUN,3778.18417141009,4310.09302630815,4129.97733476516,4140.1517698059,4256.91278981271,4137.548140475,4199.08467815722,4270.30742346799,3828.10063289426,3688.64637468078,3490.82829288382,
Turkey,TUR,9709.72002232725,10850.8703874308,9036.26671065341,10672.4001621088,11340.8236199823,11720.3138648812,12542.7215294501,12127.4607220808,10984.8052020041,10862.7253802906,10540.617998709,
Tuvalu,TUV,2638.91184489681,2929.42164040473,2595.63990759047,3021.88952810147,3642.43768853322,3512.51606764133,3466.96756379636,3418.64571872645,3232.07334039174,3295.72063488463,3549.97474128384,
Tanzania,TZA,528.063562048951,651.262438712841,658.757952665891,701.604550062032,733.412806541607,820.156289803745,901.731430290916,950.374313843269,872.295494924971,877.507612002733,936.330767971897,
Uganda,UGA,401.850863088015,449.692818269711,554.404991041249,595.206173218473,574.919581408224,636.638193535726,655.049534689092,702.795117089269,675.121141793718,580.383533981828,604.04274819749,
Ukraine,UKR,3068.60899799696,3891.03782318207,2545.4803410735,2965.14236549771,3569.75702740477,3855.4212801318,4029.71550372131,3104.65829575449,2124.66266591114,2185.72803066435,2639.82432586795,
Upper middle income,UMC,4512.48523837287,5473.08733372598,5236.66100623821,6294.6779755664,7468.05778153586,7949.70336688636,8398.80885629081,8619.40339054229,7965.02810365635,7864.50436476628,8605.07597021871,
Uruguay,URY,7009.69704965585,9062.31217136226,9415.17038173445,11938.212001755,14166.4990866454,15092.0681918451,16881.2056763151,16737.8982724965,15524.8424684038,15298.3508918226,16245.5983677431,
United States,USA,48061.5376613353,48401.4273403899,47001.5553496818,48375.4069462972,49793.7135249201,51450.9591148182,52782.086508871,54696.7261652327,56443.8172422582,57588.538070583,59531.661964344,
Uzbekistan,UZB,830.407694204322,1082.28602501699,1213.26532816388,1377.08214046938,1564.96694510875,1740.4682979775,1907.55123335561,2050.44841384558,2137.57685230278,2105.87090478917,1504.22654579673,
St. Vincent and the Grenadines,VCT,5977.54485069129,6370.43788624423,6177.61051395826,6231.77023247462,6183.67682211986,6338.11778081316,6597.21138079169,6631.35588197541,6913.03884396936,6982.25655587275,7185.17911889887,
"Venezuela, RB",VEN,8318.8033993141,11227.2313784685,11536.1493949074,13545.2634531128,10741.5763839947,12755.0000818807,12237.1937410124,15692.412877729,,,,
British Virgin Islands,VGB,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,44333.0656550273,39207.0037546472,38771.2743877127,40043.1901659314,39144.1657740184,37849.7287205036,34837.6587316279,33591.6354603092,34954.9716832235,,,
Vietnam,VNM,901.324893182575,1143.26857509773,1210.69110967785,1310.37027294129,1515.47992520504,1722.68393092336,1871.32549052319,2012.0462904122,2065.16909895862,2170.64805431211,2343.12457457605,
Vanuatu,VUT,2393.36726457511,2697.96137456029,2643.44142250605,2965.80243434839,3275.0916839105,3158.58688044147,3167.34305591771,3148.3651032298,2788.77091878844,2913.96723179505,3123.61459213652,
World,WLD,8653.498541522,9374.91507246693,8779.88682289542,9513.61779781975,10448.682265024,10559.1962735501,10723.606658095,10882.6751575997,10172.2228166826,10200.860600771,10714.4659540052,
Samoa,WSM,3022.56155461238,3509.76149911806,3035.06826866686,3453.43429763501,3942.05164463231,4234.64075149378,4219.0248616681,4179.04993371506,4149.41142948863,4030.01314440882,4360.75395043828,
Kosovo,XKX,2788.47946372413,3254.86067369521,3209.69410857047,3283.21193843172,3733.49153949403,3600.81582524925,3877.75893555696,4054.72133937609,3574.17402997973,3697.54802646389,3893.96982393753,
"Yemen, Rep.",YEM,995.628482783401,1203.72073300004,1093.81291773535,1309.23193465778,1349.4202223232,1421.17098353747,1580.1816892197,1647.03358550866,1285.56301929087,660.280884991302,,
South Africa,ZAF,5994.19540262712,5695.05786031968,5831.11557418879,7275.38211193642,7976.46607704096,7478.227664761,6822.52475978107,6433.9445444541,5746.68112702961,5280.01763276491,6160.73456881527,
Zambia,ZMB,1104.58798487761,1369.06824870969,1139.11023298085,1463.21357310715,1644.61967241117,1734.93061223334,1850.79335943919,1738.08820161939,1313.88964550765,1262.98968188557,1509.79701345174,
Zimbabwe,ZWE,396.99821656697,325.678570345959,624.272241920861,719.9795162923,840.949876513982,968.163874686574,1026.38829198381,1031.10461387228,1033.41584138021,1029.07664856057,1079.60829052607,
